Bathroom,Bedroom2,Car,CouncilArea,CurrentMonth,CurrentYear,Distance,Landsize,Lattitude,Longtitude,Method,Postcode,Price,Propertycount,Regionname,Rooms,SellerG,Suburb,Type
2.0,3.0,3.0,6,11,2017,5.3,502.0,-37.7721,145.0006,3,3070.0,1900000.0,11364.0,3,3,186,237,0
1.0,2.0,1.0,6,11,2017,5.3,302.0,-37.774,145.0081,0,3070.0,1295000.0,11364.0,3,2,186,237,0
1.0,3.0,2.0,6,11,2017,5.3,512.0,-37.7731,144.9997,1,3070.0,1020000.0,11364.0,3,3,124,237,0
2.0,3.0,1.0,6,11,2017,5.3,150.0,-37.7696,145.0003,3,3070.0,989000.0,11364.0,3,3,186,237,0
1.0,2.0,4.0,6,11,2017,5.3,512.0,-37.7818,145.0064,1,3070.0,960000.0,11364.0,3,2,328,237,0
1.0,3.0,2.0,6,11,2017,5.3,512.0,-37.80696302719972,144.99671101938742,3,3070.0,1900000.0,11364.0,3,3,186,237,2
1.0,4.0,3.0,6,11,2017,5.3,678.0,-37.778,145.015,1,3070.0,2025000.0,11364.0,3,4,186,237,0
1.0,3.0,1.0,6,11,2017,5.3,223.0,-37.7792,144.9956,1,3070.0,1205000.0,11364.0,3,3,328,237,0
2.0,3.0,2.0,21,11,2017,16.7,512.0,-37.9048,145.1443,1,3168.0,925000.0,902.0,6,3,32,238,1
3.0,5.0,4.0,15,11,2017,15.4,512.0,-37.8108,145.1793,0,3131.0,1700000.0,4973.0,0,5,142,239,0
1.0,3.0,2.0,24,11,2017,11.2,588.0,-37.7213,144.9179,1,3046.0,891000.0,2651.0,3,3,22,240,0
1.0,3.0,2.0,21,11,2017,12.3,512.0,-37.80696302719972,144.99671101938742,1,3166.0,1050000.0,3224.0,6,2,255,241,1
3.0,4.0,2.0,21,11,2017,12.3,578.0,-37.8915,145.0888,0,3166.0,1160000.0,3224.0,6,4,22,241,0
2.0,4.0,2.0,12,11,2017,15.5,568.0,-37.935,145.0974,1,3167.0,1021000.0,3692.0,5,4,48,243,0
2.0,3.0,2.0,12,11,2017,15.5,313.0,-37.9285,145.0842,0,3167.0,1050000.0,3692.0,5,3,255,243,0
1.0,3.0,2.0,12,11,2017,15.5,512.0,-37.9236,145.0876,3,3167.0,1080000.0,3692.0,5,3,48,243,0
1.0,3.0,2.0,8,11,2017,11.4,512.0,-37.80696302719972,144.99671101938742,1,3204.0,1092500.0,3578.0,6,3,48,245,1
2.0,3.0,2.0,4,11,2017,47.3,512.0,-38.0635,145.4537,3,3810.0,502500.0,17384.0,1,3,22,246,0
1.0,2.0,1.0,12,11,2017,21.5,512.0,-37.9962,145.0878,1,3195.0,1206000.0,5087.0,5,2,126,247,0
1.0,3.0,2.0,18,11,2017,1.8,512.0,-37.80696302719972,144.99671101938742,1,3052.0,350000.0,2309.0,3,1,142,248,2
3.0,4.0,1.0,18,11,2017,1.8,512.0,-37.7958,144.9557,4,3052.0,3700000.0,2309.0,3,4,206,248,0
2.0,3.0,1.0,24,11,2017,8.5,658.0,-37.726,144.947,0,3044.0,750000.0,7485.0,3,3,206,249,0
1.0,3.0,2.0,24,11,2017,8.5,512.0,-37.80696302719972,144.99671101938742,0,3044.0,540000.0,7485.0,3,3,316,249,1
1.0,3.0,2.0,24,11,2017,8.5,512.0,-37.80696302719972,144.99671101938742,1,3044.0,776000.0,7485.0,3,3,126,249,2
1.0,3.0,1.0,24,11,2017,8.5,259.0,-37.729,144.9407,1,3044.0,743000.0,7485.0,3,3,328,249,0
1.0,3.0,2.0,24,11,2017,8.5,512.0,-37.80696302719972,144.99671101938742,4,3044.0,480000.0,7485.0,3,2,206,249,2
1.0,3.0,2.0,19,11,2017,23.8,512.0,-37.80696302719972,144.99671101938742,1,3335.0,521000.0,1490.0,7,3,331,252,0
2.0,4.0,2.0,31,11,2017,14.7,512.0,-37.8809,144.7265,1,3030.0,665000.0,15542.0,7,4,334,253,0
3.0,4.0,2.0,31,11,2017,14.7,512.0,-37.9075,144.7504,3,3030.0,682000.0,15542.0,7,4,255,253,0
2.0,2.0,2.0,18,11,2017,3.5,117.0,-37.835,144.9368,1,3207.0,1410000.0,8648.0,6,2,180,254,0
1.0,3.0,2.0,18,11,2017,3.5,512.0,-37.80696302719972,144.99671101938742,4,3207.0,1250000.0,8648.0,6,3,115,254,0
1.0,3.0,2.0,18,11,2017,3.5,512.0,-37.80696302719972,144.99671101938742,0,3207.0,1650000.0,8648.0,6,3,251,254,2
1.0,3.0,2.0,18,11,2017,3.5,512.0,-37.80696302719972,144.99671101938742,0,3207.0,1250000.0,8648.0,6,3,60,254,2
2.0,3.0,2.0,18,11,2017,3.5,512.0,-37.8411,144.9426,4,3207.0,1400000.0,8648.0,6,3,115,254,0
1.0,3.0,2.0,28,11,2017,4.6,512.0,-37.80696302719972,144.99671101938742,1,3181.0,780000.0,7717.0,6,2,334,255,2
2.0,4.0,4.0,28,11,2017,4.6,512.0,-37.8585,145.0045,1,3181.0,2340000.0,7717.0,6,4,142,255,0
1.0,3.0,2.0,28,11,2017,4.6,512.0,-37.80696302719972,144.99671101938742,4,3181.0,475000.0,7717.0,6,2,334,255,2
1.0,3.0,1.0,28,11,2017,4.6,346.0,-37.8487,144.9863,1,3181.0,2925000.0,7717.0,6,3,180,255,0
1.0,2.0,2.0,28,11,2017,4.6,512.0,-37.8514,145.0089,1,3181.0,1120000.0,7717.0,6,2,142,255,0
2.0,3.0,1.0,28,11,2017,4.6,261.0,-37.8513,145.0089,3,3181.0,3250000.0,7717.0,6,3,151,255,0
1.0,3.0,2.0,6,11,2017,8.4,512.0,-37.80696302719972,144.99671101938742,1,3072.0,665000.0,14577.0,3,2,206,256,1
2.0,3.0,2.0,6,11,2017,8.4,512.0,-37.7326,144.9947,4,3072.0,985000.0,14577.0,3,3,206,256,1
1.0,3.0,2.0,6,11,2017,8.4,512.0,-37.7482,145.0175,4,3072.0,860000.0,14577.0,3,3,206,256,0
1.0,3.0,1.0,6,11,2017,8.4,549.0,-37.7456,145.0162,1,3072.0,820000.0,14577.0,3,3,246,256,0
1.0,3.0,2.0,6,11,2017,8.4,512.0,-37.80696302719972,144.99671101938742,3,3072.0,310000.0,14577.0,3,2,328,256,2
2.0,4.0,3.0,6,11,2017,8.4,650.0,-37.7306,144.9883,1,3072.0,1380000.0,14577.0,3,4,255,256,0
1.0,3.0,2.0,6,11,2017,8.4,449.0,-37.7345,145.002,1,3072.0,1045000.0,14577.0,3,3,255,256,0
2.0,4.0,2.0,6,11,2017,8.4,512.0,-37.7476,145.0109,1,3072.0,1585000.0,14577.0,3,4,186,256,0
1.0,2.0,0.0,32,11,2017,3.5,169.0,-37.7804,144.9655,1,3054.0,1252500.0,1008.0,3,2,328,257,0
1.0,2.0,2.0,32,11,2017,3.5,533.0,-37.7828,144.969,1,3054.0,957000.0,1008.0,3,2,328,257,0
2.0,3.0,2.0,6,11,2017,12.0,512.0,-37.6921,144.9762,1,3073.0,665000.0,21650.0,3,3,255,259,0
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.80696302719972,144.99671101938742,0,3073.0,555000.0,21650.0,3,2,22,259,1
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.80696302719972,144.99671101938742,1,3073.0,650000.0,21650.0,3,2,169,259,2
1.0,3.0,1.0,6,11,2017,12.0,818.0,-37.7049,145.0285,1,3073.0,1210000.0,21650.0,3,3,169,259,0
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.721,144.9883,1,3073.0,850000.0,21650.0,3,3,169,259,0
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.80696302719972,144.99671101938742,3,3073.0,550000.0,21650.0,3,2,22,259,2
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.80696302719972,144.99671101938742,3,3073.0,675000.0,21650.0,3,3,22,259,2
2.0,4.0,1.0,6,11,2017,12.0,512.0,-37.6959,144.9818,0,3073.0,750000.0,21650.0,3,4,288,259,0
1.0,3.0,1.0,6,11,2017,12.0,767.0,-37.7039,144.9858,0,3073.0,780000.0,21650.0,3,3,22,259,0
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.7112,145.0211,1,3073.0,650000.0,21650.0,3,3,255,259,0
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.80696302719972,144.99671101938742,0,3073.0,300000.0,21650.0,3,1,22,259,2
1.0,3.0,2.0,6,11,2017,12.0,512.0,-37.7285,145.001,2,3073.0,715000.0,21650.0,3,3,118,259,0
1.0,3.0,1.0,6,11,2017,12.0,499.0,-37.7063,144.9949,3,3073.0,770000.0,21650.0,3,3,22,259,0
1.0,2.0,2.0,32,11,2017,2.4,230.0,-37.8171,144.9969,1,3121.0,1324000.0,14949.0,3,2,115,260,0
1.0,3.0,2.0,32,11,2017,2.4,512.0,-37.80696302719972,144.99671101938742,3,3121.0,401000.0,14949.0,3,1,32,260,2
1.0,3.0,2.0,32,11,2017,2.4,116.0,-37.813,145.0004,3,3121.0,951000.0,14949.0,3,3,142,260,0
1.0,3.0,2.0,32,11,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,281200.0,14949.0,3,1,246,260,2
1.0,3.0,2.0,32,11,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,1260000.0,14949.0,3,4,32,260,0
1.0,2.0,2.0,32,11,2017,2.4,96.0,-37.8217,145.0051,1,3121.0,1101000.0,14949.0,3,2,251,260,0
1.0,3.0,2.0,32,11,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,408000.0,14949.0,3,1,32,260,2
1.0,3.0,1.0,17,11,2017,19.9,512.0,-37.7934,145.2498,1,3134.0,808000.0,7785.0,0,3,58,262,0
2.0,4.0,1.0,17,11,2017,19.9,702.0,-37.8138,145.2176,0,3134.0,1150000.0,7785.0,0,4,0,262,0
1.0,3.0,2.0,17,11,2017,19.9,512.0,-37.80696302719972,144.99671101938742,2,3134.0,850000.0,7785.0,0,4,236,262,1
2.0,3.0,2.0,17,11,2017,19.9,664.0,-37.7917,145.2469,1,3134.0,893500.0,7785.0,0,3,252,262,0
2.0,4.0,2.0,17,11,2017,19.9,512.0,-37.7987,145.2469,1,3134.0,1050000.0,7785.0,0,4,142,262,0
1.0,2.0,1.0,17,11,2017,19.9,512.0,-37.8181,145.2296,1,3134.0,1204000.0,7785.0,0,2,58,262,0
2.0,4.0,2.0,15,11,2017,19.9,512.0,-37.8009,145.2176,0,3134.0,950000.0,3619.0,0,4,22,264,0
2.0,4.0,2.0,15,11,2017,19.9,652.0,-37.7916,145.2367,2,3134.0,865000.0,3619.0,0,4,236,264,0
3.0,4.0,2.0,0,11,2017,8.9,512.0,-37.7421,145.072,4,3084.0,1530000.0,3540.0,0,4,196,267,0
1.0,3.0,2.0,0,11,2017,8.9,512.0,-37.7341,145.0766,3,3084.0,1100000.0,3540.0,0,3,196,267,0
2.0,4.0,2.0,13,11,2017,23.5,858.0,-37.92,145.2478,1,3178.0,1001000.0,11667.0,5,4,122,268,0
3.0,6.0,3.0,11,11,2017,20.6,512.0,-37.6147,144.9273,0,3064.0,680000.0,5833.0,3,6,183,269,0
2.0,4.0,2.0,11,11,2017,20.6,512.0,-37.6231,144.9298,1,3064.0,640000.0,5833.0,3,4,118,269,0
1.0,3.0,2.0,11,11,2017,20.6,512.0,-37.80696302719972,144.99671101938742,1,3064.0,563500.0,5833.0,3,3,118,269,0
1.0,3.0,2.0,11,11,2017,20.6,512.0,-37.80696302719972,144.99671101938742,1,3064.0,373500.0,5833.0,3,2,252,269,1
2.0,3.0,2.0,11,11,2017,20.6,512.0,-37.6374,144.9186,1,3064.0,520000.0,5833.0,3,3,253,269,0
2.0,3.0,1.0,11,11,2017,20.6,510.0,-37.621,144.9367,1,3064.0,531000.0,5833.0,3,3,253,269,0
2.0,3.0,2.0,11,11,2017,20.6,598.0,-37.6367,144.9294,1,3064.0,591000.0,5833.0,3,3,96,269,0
1.0,3.0,2.0,16,11,2017,5.1,512.0,-37.80696302719972,144.99671101938742,3,3011.0,920000.0,2417.0,7,3,312,276,1
2.0,4.0,3.0,16,11,2017,5.1,512.0,-37.809,144.8983,1,3011.0,1220000.0,2417.0,7,4,334,276,0
1.0,3.0,2.0,16,11,2017,5.1,512.0,-37.808,144.8866,1,3011.0,970000.0,2417.0,7,3,312,276,0
1.0,2.0,2.0,27,11,2017,1.9,100.0,-37.8348,144.9686,4,3205.0,1150000.0,5943.0,6,2,180,280,0
1.0,3.0,2.0,27,11,2017,1.9,512.0,-37.80696302719972,144.99671101938742,1,3205.0,703000.0,5943.0,6,3,251,280,2
2.0,4.0,2.0,30,11,2017,20.5,512.0,-37.6382,145.0847,0,3752.0,630000.0,7969.0,3,4,43,281,0
2.0,4.0,2.0,30,11,2017,20.5,449.0,-37.6377,145.0704,0,3752.0,635000.0,7969.0,3,4,169,281,0
3.0,5.0,2.0,30,11,2017,20.5,832.0,-37.6414,145.0838,1,3752.0,810000.0,7969.0,3,5,288,281,0
2.0,4.0,2.0,30,11,2017,20.5,500.0,-37.6265,145.0708,1,3752.0,637500.0,7969.0,3,4,252,281,0
3.0,4.0,2.0,30,11,2017,20.5,326.0,-37.6489,145.0968,3,3752.0,652000.0,7969.0,3,4,255,281,0
1.0,2.0,2.0,18,11,2017,2.7,126.0,-37.8439,144.9878,1,3141.0,1160000.0,14887.0,6,2,180,282,0
1.0,3.0,2.0,18,11,2017,2.7,512.0,-37.80696302719972,144.99671101938742,1,3141.0,1075000.0,14887.0,6,2,142,282,2
1.0,3.0,2.0,18,11,2017,2.7,512.0,-37.80696302719972,144.99671101938742,1,3141.0,535000.0,14887.0,6,1,151,282,2
1.0,3.0,2.0,18,11,2017,2.7,512.0,-37.80696302719972,144.99671101938742,0,3141.0,750000.0,14887.0,6,3,142,282,2
2.0,3.0,2.0,18,11,2017,2.7,512.0,-37.8418,145.0016,1,3141.0,2261000.0,14887.0,6,3,251,282,0
1.0,2.0,0.0,18,11,2017,2.7,512.0,-37.8407,145.0022,4,3141.0,1600000.0,14887.0,6,2,180,282,0
1.0,3.0,2.0,18,11,2017,0.7,512.0,-37.80696302719972,144.99671101938742,1,3006.0,585000.0,8400.0,6,2,251,283,2
1.0,3.0,2.0,9,11,2017,20.8,512.0,-37.9349,145.1666,1,3171.0,738000.0,7412.0,5,3,213,285,0
1.0,3.0,4.0,9,11,2017,22.2,754.0,-37.9655,145.1513,3,3172.0,833000.0,4054.0,5,3,122,286,0
2.0,3.0,2.0,3,11,2017,14.0,512.0,-37.7457,144.781,3,3021.0,840000.0,14042.0,7,3,331,287,0
1.0,3.0,8.0,3,11,2017,14.0,534.0,-37.7479,144.8184,1,3021.0,622000.0,14042.0,7,3,255,287,0
1.0,3.0,1.0,3,11,2017,14.0,512.0,-37.7403,144.7966,1,3021.0,655000.0,14042.0,7,3,22,287,0
1.0,3.0,2.0,27,11,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,435000.0,13240.0,6,1,334,289,2
1.0,3.0,2.0,27,11,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,663000.0,13240.0,6,3,334,289,2
1.0,3.0,2.0,27,11,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,580000.0,13240.0,6,2,334,289,2
1.0,3.0,2.0,27,11,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,333000.0,13240.0,6,1,325,289,2
1.0,3.0,2.0,22,11,2017,8.2,512.0,-37.80696302719972,144.99671101938742,1,3041.0,677500.0,3284.0,7,2,206,290,2
1.0,3.0,2.0,22,11,2017,8.2,679.0,-37.7345,144.92,4,3041.0,1300000.0,3284.0,7,3,41,290,0
1.0,2.0,1.0,22,11,2017,8.2,697.0,-37.7273,144.917,2,3041.0,1240000.0,3284.0,7,2,22,290,0
1.0,2.0,2.0,22,11,2017,8.2,512.0,-37.7345,144.9147,1,3041.0,1210000.0,3284.0,7,2,22,290,0
2.0,3.0,0.0,11,11,2017,31.7,711.0,-37.5867,144.7111,0,3429.0,468000.0,14092.0,7,3,41,292,0
1.0,4.0,2.0,11,11,2017,31.7,732.0,-37.5821,144.7574,3,3429.0,420000.0,14092.0,7,4,331,292,0
1.0,3.0,2.0,11,11,2017,31.7,512.0,-37.80696302719972,144.99671101938742,3,3429.0,540000.0,14092.0,7,3,253,292,0
2.0,4.0,2.0,11,11,2017,31.7,652.0,-37.5656,144.7196,1,3429.0,608000.0,14092.0,7,4,41,292,0
2.0,4.0,2.0,11,11,2017,31.7,512.0,-37.5637,144.6986,1,3429.0,470000.0,14092.0,7,4,156,292,0
2.0,4.0,5.0,11,11,2017,31.7,713.0,-37.5648,144.7296,2,3429.0,550000.0,14092.0,7,4,164,292,0
1.0,3.0,3.0,11,11,2017,31.7,663.0,-37.582,144.7591,1,3429.0,427500.0,14092.0,7,3,331,292,0
2.0,3.0,2.0,3,11,2017,10.5,650.0,-37.7937,144.8265,0,3020.0,670000.0,3755.0,7,3,129,293,0
2.0,3.0,1.0,3,11,2017,10.5,612.0,-37.7845,144.8418,3,3020.0,885000.0,3755.0,7,3,32,293,0
1.0,2.0,0.0,3,11,2017,10.5,531.0,-37.7987,144.8264,1,3020.0,730000.0,3755.0,7,2,22,293,0
1.0,3.0,1.0,3,11,2017,10.5,512.0,-37.7876,144.8286,1,3020.0,925000.0,3755.0,7,3,252,293,0
1.0,3.0,4.0,3,11,2017,10.5,474.0,-37.7839,144.8361,1,3020.0,927500.0,3755.0,7,3,91,293,0
1.0,4.0,3.0,3,11,2017,10.5,585.0,-37.78,144.8394,3,3020.0,945800.0,3755.0,7,4,334,293,0
1.0,3.0,4.0,3,11,2017,10.5,538.0,-37.795,144.813,1,3020.0,695000.0,6763.0,7,3,91,295,0
2.0,4.0,2.0,3,11,2017,10.5,512.0,-37.8001,144.8024,4,3020.0,750000.0,6763.0,7,4,22,295,0
1.0,3.0,2.0,3,11,2017,10.5,512.0,-37.80696302719972,144.99671101938742,1,3020.0,565000.0,6763.0,7,3,331,295,2
2.0,4.0,2.0,3,11,2017,10.5,512.0,-37.7989,144.8076,1,3020.0,580000.0,6763.0,7,4,91,295,1
2.0,4.0,3.0,2,11,2017,10.2,844.0,-37.82,145.088,1,3127.0,2900000.0,5457.0,6,4,180,296,0
1.0,2.0,2.0,2,11,2017,10.2,670.0,-37.8307,145.0994,4,3127.0,1170000.0,5457.0,6,2,142,296,0
1.0,3.0,2.0,2,11,2017,10.2,512.0,-37.80696302719972,144.99671101938742,4,3127.0,770000.0,5457.0,6,2,334,296,2
2.0,3.0,2.0,3,11,2017,18.0,512.0,-37.7092,144.7666,1,3037.0,642000.0,3640.0,7,3,215,297,0
2.0,3.0,3.0,3,11,2017,18.0,512.0,-37.6958,144.7631,1,3037.0,670000.0,3640.0,7,3,22,297,0
2.0,3.0,2.0,31,11,2017,18.4,343.0,-37.8666,144.6595,1,3029.0,575000.0,10160.0,7,3,255,298,0
2.0,4.0,2.0,19,11,2017,18.0,512.0,-37.7139,144.747,1,3037.0,720000.0,4242.0,7,4,331,299,0
1.0,3.0,2.0,3,11,2017,15.5,512.0,-37.80696302719972,144.99671101938742,1,3038.0,462000.0,5336.0,7,2,241,300,0
2.0,4.0,2.0,15,11,2017,15.5,785.0,-37.7607,145.1563,1,3106.0,1168888.0,6202.0,0,4,142,302,0
4.0,6.0,3.0,15,11,2017,15.5,4046.0,-37.7675,145.1412,1,3106.0,3030000.0,6202.0,0,6,142,302,0
2.0,4.0,2.0,15,11,2017,15.5,378.0,-37.7743,145.1633,4,3106.0,1500000.0,6202.0,0,4,99,302,0
1.0,3.0,1.0,15,11,2017,12.4,725.0,-37.7681,145.1092,1,3107.0,1300000.0,5420.0,0,3,22,303,0
2.0,4.0,2.0,15,11,2017,12.4,730.0,-37.7617,145.1041,2,3107.0,1699000.0,5420.0,0,4,255,303,0
1.0,3.0,2.0,15,11,2017,12.4,512.0,-37.80696302719972,144.99671101938742,1,3107.0,1155000.0,5420.0,0,3,142,303,1
4.0,5.0,2.0,15,11,2017,12.4,725.0,-37.7652,145.1058,1,3107.0,2325000.0,5420.0,0,5,142,303,0
2.0,4.0,1.0,15,11,2017,12.4,472.0,-37.7716,145.1059,4,3107.0,1130000.0,5420.0,0,4,99,303,0
2.0,4.0,3.0,15,11,2017,12.4,715.0,-37.7613,145.1112,1,3107.0,1200000.0,5420.0,0,4,22,303,0
1.0,3.0,4.0,30,11,2017,15.3,512.0,-37.6751,145.0013,1,3074.0,710000.0,7955.0,3,3,22,305,0
2.0,4.0,2.0,30,11,2017,15.3,660.0,-37.686,145.0394,1,3074.0,841000.0,7955.0,3,4,22,305,0
1.0,3.0,2.0,30,11,2017,15.3,512.0,-37.80696302719972,144.99671101938742,1,3074.0,514000.0,7955.0,3,2,118,305,2
1.0,3.0,2.0,30,11,2017,15.3,512.0,-37.80696302719972,144.99671101938742,1,3074.0,480000.0,7955.0,3,3,118,305,2
1.0,3.0,2.0,30,11,2017,15.3,512.0,-37.80696302719972,144.99671101938742,1,3074.0,475000.0,7955.0,3,2,118,305,2
1.0,3.0,2.0,6,11,2017,7.0,512.0,-37.80696302719972,144.99671101938742,1,3071.0,835000.0,8870.0,3,2,142,306,0
2.0,3.0,2.0,6,11,2017,7.0,512.0,-37.7548,145.02,0,3071.0,915000.0,8870.0,3,3,186,306,1
1.0,3.0,2.0,6,11,2017,7.0,512.0,-37.80696302719972,144.99671101938742,3,3071.0,373333.0,8870.0,3,1,122,306,2
1.0,3.0,2.0,28,11,2017,4.1,512.0,-37.80696302719972,144.99671101938742,3,3142.0,830000.0,7217.0,6,3,251,307,2
2.0,2.0,2.0,22,11,2017,4.3,512.0,-37.7776,144.9328,1,3032.0,1655000.0,1052.0,7,2,206,308,0
1.0,3.0,2.0,19,11,2017,18.4,512.0,-37.80696302719972,144.99671101938742,1,3029.0,450000.0,5811.0,7,3,334,309,2
2.0,3.0,2.0,19,11,2017,18.4,512.0,-37.8536,144.7163,1,3029.0,567000.0,5811.0,7,3,246,309,0
1.0,3.0,2.0,3,11,2017,12.9,512.0,-37.80696302719972,144.99671101938742,0,3043.0,490000.0,3296.0,7,2,141,310,0
1.0,3.0,0.0,3,11,2017,12.9,534.0,-37.7035,144.8733,1,3043.0,651000.0,3296.0,7,3,141,310,0
2.0,3.0,1.0,3,11,2017,12.9,582.0,-37.7064,144.8716,1,3043.0,666000.0,3296.0,7,3,41,310,0
3.0,4.0,3.0,3,11,2017,12.9,512.0,-37.6985,144.8723,1,3043.0,756000.0,3296.0,7,4,141,310,0
1.0,3.0,2.0,29,11,2017,17.2,512.0,-37.80696302719972,144.99671101938742,3,3133.0,1280000.0,4280.0,0,5,255,313,0
3.0,5.0,2.0,0,11,2017,8.9,512.0,-37.7392,145.0921,4,3084.0,1060000.0,2698.0,0,5,196,314,0
1.0,3.0,1.0,0,11,2017,8.9,512.0,-37.7459,145.0899,1,3084.0,960000.0,2698.0,0,3,99,314,0
2.0,4.0,2.0,13,11,2017,14.7,779.0,-37.8496,145.2392,1,3152.0,906000.0,5424.0,0,4,213,317,0
3.0,4.0,2.0,13,11,2017,14.7,843.0,-37.8511,145.2321,1,3152.0,1085000.0,5424.0,0,4,255,317,0
1.0,3.0,4.0,13,11,2017,14.7,1093.0,-37.861,145.2507,1,3152.0,1261000.0,7082.0,0,3,160,318,0
2.0,5.0,2.0,13,11,2017,14.7,695.0,-37.8827,145.2405,1,3152.0,1205000.0,7082.0,0,5,22,318,0
2.0,3.0,2.0,15,11,2017,21.1,738.0,-37.7411,145.2289,4,3113.0,860000.0,2003.0,0,3,109,319,0
1.0,3.0,2.0,0,11,2017,14.5,512.0,-37.7017,145.0827,1,3087.0,756000.0,1442.0,3,3,83,323,0
3.0,4.0,4.0,31,11,2017,14.7,715.0,-37.9085,144.6664,0,3030.0,900000.0,16166.0,7,4,255,325,0
1.0,3.0,2.0,31,11,2017,14.7,536.0,-37.8944,144.6376,1,3030.0,425000.0,16166.0,7,3,334,325,0
2.0,3.0,2.0,31,11,2017,14.7,512.0,-37.9043,144.6786,1,3030.0,660000.0,16166.0,7,3,22,325,0
2.0,3.0,2.0,31,11,2017,14.7,580.0,-37.8926,144.6454,1,3030.0,580000.0,16166.0,7,3,255,325,0
1.0,3.0,2.0,31,11,2017,14.7,733.0,-37.8978,144.6608,1,3030.0,931000.0,16166.0,7,3,331,325,0
1.0,3.0,2.0,31,11,2017,14.7,512.0,-37.80696302719972,144.99671101938742,1,3030.0,355000.0,16166.0,7,2,22,325,2
1.0,3.0,0.0,31,11,2017,14.7,542.0,-37.8814,144.6621,3,3030.0,430000.0,16166.0,7,3,22,325,0
1.0,3.0,2.0,31,11,2017,14.7,527.0,-37.9072,144.6308,1,3030.0,465000.0,16166.0,7,3,255,325,0
2.0,4.0,2.0,31,11,2017,14.7,554.0,-37.898,144.637,3,3030.0,500000.0,16166.0,7,4,115,325,0
1.0,2.0,1.0,16,11,2017,6.4,97.0,-37.8009,144.8634,4,3012.0,580000.0,5058.0,7,2,334,327,0
1.0,3.0,2.0,16,11,2017,6.4,512.0,-37.80696302719972,144.99671101938742,4,3012.0,490000.0,5058.0,7,2,208,327,2
1.0,3.0,1.0,16,11,2017,6.4,225.0,-37.7933,144.8733,3,3012.0,895000.0,5058.0,7,3,140,327,0
2.0,4.0,6.0,16,11,2017,6.4,643.0,-37.7974,144.8703,1,3012.0,1378000.0,5058.0,7,4,290,327,0
2.0,3.0,1.0,18,11,2017,3.1,166.0,-37.809,144.9483,3,3003.0,1470000.0,2230.0,3,3,206,328,0
1.0,4.0,2.0,21,11,2017,16.7,512.0,-37.9146,145.17700000000002,3,3150.0,1010000.0,7392.0,5,4,142,330,0
2.0,4.0,4.0,10,11,2017,6.8,512.0,-37.8642,144.8913,1,3016.0,4020000.0,6380.0,7,4,324,334,0
1.0,3.0,2.0,10,11,2017,6.8,549.0,-37.8525,144.8872,1,3016.0,1145000.0,6380.0,7,3,324,334,0
2.0,3.0,2.0,10,11,2017,6.8,245.0,-37.8698,144.9023,3,3016.0,1375000.0,6380.0,7,3,115,334,0
1.0,2.0,1.0,10,11,2017,6.8,278.0,-37.8689,144.9028,2,3016.0,1200000.0,6380.0,7,2,132,334,0
2.0,4.0,2.0,30,11,2017,25.5,512.0,-37.6198,145.0152,3,3750.0,600000.0,2940.0,3,4,169,337,0
2.0,3.0,2.0,30,11,2017,25.5,512.0,-37.6102,145.0401,3,3750.0,530000.0,2940.0,3,3,134,337,0
2.0,3.0,2.0,30,11,2017,25.5,512.0,-37.6132,145.0186,3,3750.0,710000.0,2940.0,3,3,134,337,0
1.0,3.0,2.0,31,11,2017,27.2,512.0,-37.80696302719972,144.99671101938742,1,3024.0,551000.0,5262.0,7,4,334,339,0
2.0,4.0,2.0,31,11,2017,27.2,385.0,-37.8797,144.6308,1,3024.0,463000.0,5262.0,7,4,22,339,0
1.0,3.0,2.0,31,11,2017,27.2,512.0,-37.80696302719972,144.99671101938742,1,3024.0,412000.0,5262.0,7,3,331,339,0
1.0,3.0,2.0,31,11,2017,27.2,512.0,-37.80696302719972,144.99671101938742,1,3024.0,575000.0,5262.0,7,3,0,339,0
1.0,3.0,2.0,31,11,2017,27.2,512.0,-37.80696302719972,144.99671101938742,1,3024.0,625000.0,5262.0,7,4,331,339,0
2.0,4.0,3.0,16,11,2017,6.3,444.0,-37.8206,144.8786,1,3013.0,1343000.0,6543.0,7,4,312,342,0
1.0,3.0,2.0,16,11,2017,6.3,512.0,-37.8122,144.8768,4,3013.0,900000.0,6543.0,7,3,334,342,0
2.0,3.0,1.0,16,11,2017,6.3,512.0,-37.814,144.864,1,3013.0,796000.0,6543.0,7,3,140,342,1
